site_name,site_id,cammlr_region,lon,lat,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference,is_outlier,log_count,decade,species_label,count_zscore,count_minmax,PC1,PC2
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,25.0,11.0,1996,1996,9.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,2.302585092994046,1990s,Gentoo,-0.8767998954258747,0.0008292733492277392,-1.2965043906115128,-1.9007817735387926
Ardley Island,ARDL,48.1,-58.933,-62.213,gentoo penguin,,11.0,1996,1996,2974.0,1.0,nests,ground,"<p id=""meeting2009management150"" class=""reference"">Antarctic Treaty Consultative Meeting (2009). <em>Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo)</em>. Final Report of the Thirty-second Antarctic Treaty Consultative Meeting Measure 9. Baltimore  United States: Antarctic Treaty System.</p>",False,7.99799931797973,1990s,Gentoo,0.9479507602854627,0.3081787084067586,1.9571577150750836,0.5969818450456356
Biscoe Point,BISC,48.1,-63.778,-64.811,gentoo penguin,,11.0,1996,1996,45.0,1.0,nests,ground,"<p id=""meeting2014management139"" class=""reference"">Antarctic Treaty Consultative Meeting (2014). <em>Management plan for Antarctic Specially Protected Area No. 139: Biscoe Point  Anvers Island  Palmer Archipelago</em>. Final Report of the Thirty-seventh Antarctic Treaty Consultative Meeting Measure 6. Brasilia  Brasil: Antarctic Treaty System.</p>",False,3.828641396489095,1990s,Gentoo,-0.8546444068573728,0.004561003420752566,-1.2777397005097633,-1.3076990559898924
Brown Bluff,BROW,48.1,-56.905,-63.522,gentoo penguin,22.0,1.0,1996,1995,225.0,3.0,chicks,ground,"<p id=""naveenpersonal"" class=""reference"">Naveen  R. and H. J. Lynch (2008). <em>Personal communication</em>.</p>",False,5.420534999272286,1990s,Gentoo,-0.7438669640148633,0.023219653778376696,0.9908671531338575,-1.8707951965082699
Cierva Point,CIER,48.1,-60.96,-64.157,gentoo penguin,,11.0,1996,1996,1041.0,1.0,nests,ground,"<p id=""quintana2000abundance"" class=""reference"">Quintana  R. D.  V. Cirelli  and J. L. Orgeira (2000). &ldquo;Abundance and spatial distribution of bird populations at Cierva Point  Antarctic Peninsula&rdquo;. In: <em>Marine Ornithology</em> 28.1  pp. 21&ndash;27.</p>",False,6.948897222313312,1990s,Gentoo,-0.2416758897954868,0.10780553539960609,0.10318159498501611,-0.1319125946266177
Hannah Point,HANN,48.1,-60.613,-62.654,gentoo penguin,3.0,12.0,1996,1996,1115.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.017506142941256,1990s,Gentoo,-0.1961340521824551,0.11547631387996268,0.9611452053867836,-0.2851106386879625
Heroina Island,HERO,48.1,-54.608,-63.394,gentoo penguin,1.0,12.0,1996,1996,215.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,5.375278407684165,1990s,Gentoo,-0.7500212663950027,0.022183062091842023,1.4485968484334963,-1.5400005467564266
Jonassen Island,JONA,48.1,-56.683,-63.542,gentoo penguin,30.0,1.0,1996,1995,234.0,2.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,5.459585514144159,1990s,Gentoo,-0.7383280918727377,0.024152586296257904,1.0015219743948367,-1.6021220898725756
Jougla Point,JOUG,48.1,-63.493,-64.827,gentoo penguin,24.0,11.0,1996,1996,1595.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.3752557780097545,1990s,Gentoo,0.09927246206423694,0.16523271483362706,-0.5987774751398085,0.4912980991250483
Lions Rump,LION,48.1,-58.123,-62.133,gentoo penguin,,11.0,1996,1996,1759.0,1.0,nests,ground,"<p id=""korczak-abshire2013pygoscelid"" class=""reference"">Korczak-Abshire  M.  M. W&eogon;grzyn  P. J. Angiel  et al. (2013). &ldquo;Pygoscelid penguins breeding distribution and population trends at Lions Rump rookery  King George Island&rdquo;. In: <em>Polish Polar Research</em> 34.1  pp. 87&ndash;99. DOI: <a href=""https://doi.org/10.2478/popore-2013-0002"">10.2478/popore-2013-0002</a>.</p>",False,7.473069088032197,1990s,Gentoo,0.2002030210985234,0.1822328184927957,1.8844205711564253,-0.12107880891364414
Llano Point,LLAN,48.1,-58.446,-62.176,gentoo penguin,,11.0,1996,1996,1406.0,2.0,nests,ground,"<p id=""ciaputa1999long-term"" class=""reference"">Ciaputa  P. and K. Sierakowski (1999). &ldquo;Long-term population changes of Ad&eacute;lie  chinstrap  and gentoo penguins in the regions of SSSI No. 8 and SSSI No. 34  King George Island  Antarctica&rdquo;. In: <em>Polish Polar Research</em> 20.4  pp. 355&ndash;365.</p>",False,7.249215057114389,1990s,Gentoo,-0.017043852920398055,0.1456411319581217,1.7402885828554677,-0.5714546737876257
Port Lockroy,LOCK,48.1,-63.494,-64.825,gentoo penguin,6.0,12.0,1996,1996,726.0,1.0,nests,ground,"<p id=""dunn2018long-term"" class=""reference"">Dunn  M. J.  J. Forcada  J. A. Jackson  et al. (2019). &ldquo;A long-term study of gentoo penguin (<em>Pygoscelis papua</em>) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy&rdquo;. In: <em>Biodiversity and Conservation</em> 28  pp. 37&ndash;53. DOI: <a href=""https://doi.org/10.1007/s10531-018-1635-6"">10.1007/s10531-018-1635-6</a>.</p>",False,6.588926477533519,1990s,Gentoo,-0.4355364147698784,0.07515289727376387,-0.8342634417577874,-0.11504817671183751
Mikkelsen Harbor (Trinity Island),MIKK,48.1,-60.791,-63.902,gentoo penguin,15.0,1.0,1996,1995,595.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,6.39024066706535,1990s,Gentoo,-0.5161577759497048,0.06157354618015964,0.13074612073653982,-0.5390463533770727
Mikkelsen Harbor (Trinity Island),MIKK,48.1,-60.791,-63.902,gentoo penguin,11.0,2.0,1996,1995,600.0,1.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,6.398594934535208,1990s,Gentoo,-0.5130806247596351,0.06209184202342698,0.13247930708531094,-0.5342432349166809
Neko Harbor (Andvord Bay),NEKO,48.1,-62.533,-64.838,gentoo penguin,3.0,2.0,1996,1995,934.0,1.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,6.840546529288687,1990s,Gentoo,-0.30752692526297853,0.09671400435368509,-0.5874936967135573,-0.015692196783322395
North Point,NOPT,48.2,-45.626,-60.672,gentoo penguin,,11.0,1996,1996,677.0,1.0,nests,ground,"<p id=""woehler2000status"" class=""reference"">Woehler  E. J. (2000). <em>Status and trends of Antarctic and Subantarctic penguins</em>. draft. Tasmania  Australia: SCAR.</p>",False,6.519147287940395,1990s,Gentoo,-0.4656924964325616,0.07007359800974396,4.819535997628188,-1.940840432870221
Point Thomas (Rakusa Point),PTHO,48.1,-58.462,-62.163,gentoo penguin,,11.0,1996,1996,205.0,2.0,nests,ground,"<p id=""ciaputa1999long-term"" class=""reference"">Ciaputa  P. and K. Sierakowski (1999). &ldquo;Long-term population changes of Ad&eacute;lie  chinstrap  and gentoo penguins in the regions of SSSI No. 8 and SSSI No. 34  King George Island  Antarctica&rdquo;. In: <em>Polish Polar Research</em> 20.4  pp. 355&ndash;365.</p>",False,5.327876168789581,1990s,Gentoo,-0.7561755687751421,0.02114647040530735,1.3357769484705078,-1.6962602490885248
Waterboat Point,WATE,48.1,-62.858,-64.824,gentoo penguin,3.0,2.0,1996,1995,1216.0,2.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.104144092987527,1990s,Gentoo,-0.133975598143047,0.1259458899139629,-0.53868544952429,-0.0597444156544941
Yankee Harbor,YANK,48.1,-59.769,-62.526,gentoo penguin,23.0,11.0,1996,1996,2500.0,3.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.824445930877619,1990s,Gentoo,0.6562368274668542,0.25904426246501505,1.5844303534771458,-0.07897020872416537
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,23.0,11.0,1997,1997,6.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,1.9459101490553132,1990s,Gentoo,-0.8786461861399165,0.000518295843267337,-1.354548864653057,-2.0003695774616115
Ardley Island,ARDL,48.1,-58.933,-62.213,gentoo penguin,,11.0,1997,1997,3146.0,1.0,nests,ground,"<p id=""meeting2009management150"" class=""reference"">Antarctic Treaty Consultative Meeting (2009). <em>Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo)</em>. Final Report of the Thirty-second Antarctic Treaty Consultative Meeting Measure 9. Baltimore  United States: Antarctic Treaty System.</p>",False,8.054204897064407,1990s,Gentoo,1.0538047612238606,0.32600808541515497,1.9715247603710544,0.7068804635987441
Biscoe Point,BISC,48.1,-63.778,-64.811,gentoo penguin,,11.0,1997,1997,56.0,1.0,nests,ground,"<p id=""meeting2014management139"" class=""reference"">Antarctic Treaty Consultative Meeting (2014). <em>Management plan for Antarctic Specially Protected Area No. 139: Biscoe Point  Anvers Island  Palmer Archipelago</em>. Final Report of the Thirty-seventh Antarctic Treaty Consultative Meeting Measure 6. Brasilia  Brasil: Antarctic Treaty System.</p>",False,4.04305126783455,1990s,Gentoo,-0.8478746742392195,0.005701254275940707,-1.2775171793716402,-1.2057420076645555
Gourdin Island,GOUR,48.1,-57.307,-63.197,gentoo penguin,2.0,12.0,1997,1997,568.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>",False,6.343880434126331,1990s,Gentoo,-0.5327743923760813,0.05877474862651602,1.150451916100269,-0.8764007085343232
Hannah Point,HANN,48.1,-60.613,-62.654,gentoo penguin,3.0,12.0,1997,1997,1350.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.208600337960199,1990s,Gentoo,-0.051507946249178795,0.13983621851352754,1.0002395794317325,-0.10451856074819289
Jougla Point,JOUG,48.1,-63.493,-64.827,gentoo penguin,24.0,11.0,1997,1997,1405.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.2485040723706105,1990s,Gentoo,-0.017659283158411997,0.14553747278946824,-0.6687478838033316,0.39834271022790213
Llano Point,LLAN,48.1,-58.446,-62.176,gentoo penguin,,11.0,1997,1997,1498.0,1.0,nests,ground,"<p id=""hinke2019census"" class=""reference"">Hinke  J. T. (2019). &ldquo;Census Data of Colonial Penguins in Antarctica from 1977 to 2015 (NCEI Accession 0185113)&rdquo;. NOAA National Centers for Environmental Information. DOI: <a href=""https://doi.org/10.25921/58yq-7g68"">10.25921/58yq-7g68</a>.</p>",False,7.312553498102598,1990s,Gentoo,0.039575728976884585,0.15517777547424072,1.7120328341611861,-0.22471397703977228
Port Lockroy,LOCK,48.1,-63.494,-64.825,gentoo penguin,14.0,2.0,1997,1996,920.0,1.0,chicks,ground,"<p id=""dunn2018long-term"" class=""reference"">Dunn  M. J.  J. Forcada  J. A. Jackson  et al. (2019). &ldquo;A long-term study of gentoo penguin (<em>Pygoscelis papua</em>) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy&rdquo;. In: <em>Biodiversity and Conservation</em> 28  pp. 37&ndash;53. DOI: <a href=""https://doi.org/10.1007/s10531-018-1635-6"">10.1007/s10531-018-1635-6</a>.</p>",False,6.825460036255307,1990s,Gentoo,-0.3161429485951737,0.09526277599253653,-0.7982687044112173,0.06529064801684788
North Point,NOPT,48.2,-45.626,-60.672,gentoo penguin,,11.0,1997,1997,726.0,1.0,nests,ground,"<p id=""woehler2000status"" class=""reference"">Woehler  E. J. (2000). <em>Status and trends of Antarctic and Subantarctic penguins</em>. draft. Tasmania  Australia: SCAR.</p>",False,6.588926477533519,1990s,Gentoo,-0.4355364147698784,0.07515289727376387,4.812633404161202,-1.8738561500615962
Cape Shirreff,SHIR,48.1,-60.787,-62.458,gentoo penguin,7.0,1.0,1997,1996,682.0,1.0,nests,ground,"<p id=""hucke-gaete1997population"" class=""reference"">Hucke-Gaete  R.  D. Torres  and V. Vallejos (1997). <em>Population size and distribution of <em>Pygoscelis antarctica</em> and <em>P. papua</em> at Cape Shirreff  Livingston Island  Antarctica (1996/97 Season)</em>. Working Group on Ecosystem Monitoring and Management WG-EMM-97/62. San Diego  United States: Commission for the Conservation of Antarctic Marine Living Resources.</p>",False,6.52649485957079,1990s,Gentoo,-0.46261534524249187,0.0705918938530113,0.8767508357993066,-0.6081808184576416
Cape Shirreff,SHIR,48.1,-60.787,-62.458,gentoo penguin,3.0,2.0,1997,1996,825.0,1.0,chicks,ground,"<p id=""hucke-gaete1997population"" class=""reference"">Hucke-Gaete  R.  D. Torres  and V. Vallejos (1997). <em>Population size and distribution of <em>Pygoscelis antarctica</em> and <em>P. papua</em> at Cape Shirreff  Livingston Island  Antarctica (1996/97 Season)</em>. Working Group on Ecosystem Monitoring and Management WG-EMM-97/62. San Diego  United States: Commission for the Conservation of Antarctic Marine Living Resources.</p>",False,6.716594773520978,1990s,Gentoo,-0.3746088212064982,0.08541515497045714,0.9215575822207168,-0.4875822255547414
Stranger Point,STRA,48.1,-58.616,-62.26,gentoo penguin,,1.0,1997,1996,2746.0,1.0,chicks,ground,"<p id=""carlini2009responses"" class=""reference"">Carlini  A. R.  N. R. Coria  M. M. Santos  et al. (2009). &ldquo;Responses of <em>Pygoscelis adeliae</em> and <em>P. papua</em> populations to environmental changes at Isla 25 de Mayo (King George Island)&rdquo;. In: <em>Polar Biology</em> 32.10  pp. 1427&ndash;1433. DOI: <a href=""https://doi.org/10.1007/s00300-009-0637-y"">10.1007/s00300-009-0637-y</a>.</p>",False,7.918264686095274,1990s,Gentoo,0.8076326660182839,0.28454441795376806,1.9236471075590778,0.4883332052906936
Waterboat Point,WATE,48.1,-62.858,-64.824,gentoo penguin,23.0,11.0,1997,1997,1455.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.283448228756631,1990s,Gentoo,0.013112228742285091,0.15072043122214163,-0.528629690585319,0.3836818798750339
Ardley Island,ARDL,48.1,-58.933,-62.213,gentoo penguin,,11.0,1998,1998,3349.0,1.0,nests,ground,"<p id=""meeting2009management150"" class=""reference"">Antarctic Treaty Consultative Meeting (2009). <em>Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo)</em>. Final Report of the Thirty-second Antarctic Treaty Consultative Meeting Measure 9. Baltimore  United States: Antarctic Treaty System.</p>",False,8.116715624819111,1990s,Gentoo,1.1787370995406907,0.3470508966518089,1.9922009939282308,0.8309351733828486
Biscoe Point,BISC,48.1,-63.778,-64.811,gentoo penguin,,11.0,1998,1998,26.0,1.0,nests,ground,"<p id=""meeting2014management139"" class=""reference"">Antarctic Treaty Consultative Meeting (2014). <em>Management plan for Antarctic Specially Protected Area No. 139: Biscoe Point  Anvers Island  Palmer Archipelago</em>. Final Report of the Thirty-seventh Antarctic Treaty Consultative Meeting Measure 6. Brasilia  Brasil: Antarctic Treaty System.</p>",False,3.295836866004329,1990s,Gentoo,-0.8663375813796377,0.002591479216336685,-1.378608776669604,-1.4498976803007315
Charles Point,CHPT,48.1,-61.0,-64.236,gentoo penguin,5.0,1.0,1998,1997,390.0,2.0,nests,ground,"<p id=""favero2000status"" class=""reference"">Favero  M.  N. R. Coria  and M. P. Beron (2000). &ldquo;The status of breeding birds at Cierva Point and surroundings  Danco Coast  Antarctic Peninsula&rdquo;. In: <em>Polish Polar Research</em> 21.3&ndash;4  pp. 181&ndash;187.</p>",False,5.968707559985366,1990s,Gentoo,-0.6423209747425629,0.04032341660619882,-0.17713258872611395,-0.9251904260553009
Cierva Point,CIER,48.1,-60.96,-64.157,gentoo penguin,5.0,1.0,1998,1997,593.0,2.0,nests,ground,"<p id=""favero2000status"" class=""reference"">Favero  M.  N. R. Coria  and M. P. Beron (2000). &ldquo;The status of breeding birds at Cierva Point and surroundings  Danco Coast  Antarctic Peninsula&rdquo;. In: <em>Polish Polar Research</em> 21.3&ndash;4  pp. 181&ndash;187.</p>",False,6.386879319362645,1990s,Gentoo,-0.5173886364257327,0.06136622784285271,-0.050714421901807895,-0.7154159038053985
Dorian Bay/Damoy Point,DAMO,48.1,-63.497,-64.815,gentoo penguin,,11.0,1998,1998,2041.0,1.0,nests,ground,"<p id=""woehlerpersonal"" class=""reference"">Woehler  E. J. and H. J. Lynch (2015). <em>Personal communication</em>.</p>",False,7.621684998724611,1990s,Gentoo,0.37375434821845493,0.21146470405307352,-0.5328924677035303,0.795421728591896
Jougla Point,JOUG,48.1,-63.493,-64.827,gentoo penguin,7.0,2.0,1998,1997,2206.0,1.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.699389406256737,1990s,Gentoo,0.47530033749075534,0.22856846688089563,-0.5003507859371342,0.8870826068054259
Jougla Point,JOUG,48.1,-63.493,-64.827,gentoo penguin,28.0,11.0,1998,1998,1437.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.271008538280992,1990s,Gentoo,0.002034484458034139,0.1488545661863792,-0.6833836397573477,0.4425157250678969
Llano Point,LLAN,48.1,-58.446,-62.176,gentoo penguin,,11.0,1998,1998,1450.0,1.0,nests,ground,"<p id=""hinke2019census"" class=""reference"">Hinke  J. T. (2019). &ldquo;Census Data of Colonial Penguins in Antarctica from 1977 to 2015 (NCEI Accession 0185113)&rdquo;. NOAA National Centers for Environmental Information. DOI: <a href=""https://doi.org/10.25921/58yq-7g68"">10.25921/58yq-7g68</a>.</p>",False,7.280008252884188,1990s,Gentoo,0.010035077552215381,0.15020213537887428,1.6773334193922655,-0.2303906013532657
Port Lockroy,LOCK,48.1,-63.494,-64.825,gentoo penguin,1.0,1.0,1998,1997,723.0,1.0,nests,ground,"<p id=""dunn2018long-term"" class=""reference"">Dunn  M. J.  J. Forcada  J. A. Jackson  et al. (2019). &ldquo;A long-term study of gentoo penguin (<em>Pygoscelis papua</em>) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy&rdquo;. In: <em>Biodiversity and Conservation</em> 28  pp. 37&ndash;53. DOI: <a href=""https://doi.org/10.1007/s10531-018-1635-6"">10.1007/s10531-018-1635-6</a>.</p>",False,6.584791392385716,1990s,Gentoo,-0.4373827054839203,0.07484191976780347,-0.8806347344132752,-0.06949521802574357
Port Lockroy,LOCK,48.1,-63.494,-64.825,gentoo penguin,18.0,2.0,1998,1997,1015.0,1.0,chicks,ground,"<p id=""dunn2018long-term"" class=""reference"">Dunn  M. J.  J. Forcada  J. A. Jackson  et al. (2019). &ldquo;A long-term study of gentoo penguin (<em>Pygoscelis papua</em>) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy&rdquo;. In: <em>Biodiversity and Conservation</em> 28  pp. 37&ndash;53. DOI: <a href=""https://doi.org/10.1007/s10531-018-1635-6"">10.1007/s10531-018-1635-6</a>.</p>",False,6.923628628138427,1990s,Gentoo,-0.25767707598384926,0.10511039701461594,-0.7939530353176153,0.15981744377057788
Cape Shirreff,SHIR,48.1,-60.787,-62.458,gentoo penguin,5.0,2.0,1998,1997,910.0,1.0,chicks,ground,"<p id=""trivelpiece1998seabird"" class=""reference"">Trivelpiece  W. Z.  T. Carten  W. T. Cobb  et al. (1998). <em>Seabird research at Cape Shirreff  Livingston Island  Antarctica  1997/98</em>. AMLR 1997/98 Field Season Report: Objectives  Accomplishments and Tentative Conclusions Administrative Report LJ-98-07  Chapter 7. La Jolla  United States: Antarctic Ecosystem Research Division  National Oceanic &amp; Atmospheric Administration.</p>",False,6.814542897259958,1990s,Gentoo,-0.32229725097531314,0.09422618430600187,0.9240148871634891,-0.3969991109533964
Cape Shirreff,SHIR,48.1,-60.787,-62.458,gentoo penguin,30.0,11.0,1998,1998,830.0,1.0,nests,ground,"<p id=""carten1999seabird"" class=""reference"">Carten  T.  W. Z. Trivelpiece  and R. S. Holt (1999). <em>Seabird research at Cape Shirreff  Livingston Island  Antarctica  1998/99</em>. AMLR 1998/99 iFeld Season Report: Objectives  Accomplishments and Tentative Conclusions Administrative Report LJ-99-10  Chapter 7. La Jolla  United States: Antarctic Ecosystem Research Division  National Oceanic &amp; Atmospheric Administration.</p>",False,6.7226297948554485,1990s,Gentoo,-0.3715316700164285,0.08593345081372447,0.9003561041313494,-0.4595088764576024
Sterneck Island,STER,48.1,-61.049,-64.192,gentoo penguin,5.0,1.0,1998,1997,905.0,2.0,nests,ground,"<p id=""favero2000status"" class=""reference"">Favero  M.  N. R. Coria  and M. P. Beron (2000). &ldquo;The status of breeding birds at Cierva Point and surroundings  Danco Coast  Antarctic Peninsula&rdquo;. In: <em>Polish Polar Research</em> 21.3&ndash;4  pp. 181&ndash;187.</p>",False,6.80903930604298,1990s,Gentoo,-0.3253744021653829,0.09370788846273453,0.012204895335660604,-0.4391525646630695
Stranger Point,STRA,48.1,-58.616,-62.26,gentoo penguin,,1.0,1998,1997,3110.0,1.0,chicks,ground,"<p id=""carlini2009responses"" class=""reference"">Carlini  A. R.  N. R. Coria  M. M. Santos  et al. (2009). &ldquo;Responses of <em>Pygoscelis adeliae</em> and <em>P. papua</em> populations to environmental changes at Isla 25 de Mayo (King George Island)&rdquo;. In: <em>Polar Biology</em> 32.10  pp. 1427&ndash;1433. DOI: <a href=""https://doi.org/10.1007/s00300-009-0637-y"">10.1007/s00300-009-0637-y</a>.</p>",False,8.042699496897637,1990s,Gentoo,1.0316492726553588,0.3222763553436302,1.9799360163471504,0.6959289607805296
Barrientos Island (Aitcho Islands),AITC,48.1,-59.752,-62.407,gentoo penguin,13.0,12.0,1999,1999,1177.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.071573364211532,1990s,Gentoo,-0.1579773774255907,0.12190318233647766,1.206861728834483,-0.2618996449920814
Ardley Island,ARDL,48.1,-58.933,-62.213,gentoo penguin,,11.0,1999,1999,3911.0,1.0,nests,ground,"<p id=""meeting2009management150"" class=""reference"">Antarctic Treaty Consultative Meeting (2009). <em>Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo)</em>. Final Report of the Thirty-second Antarctic Treaty Consultative Meeting Measure 9. Baltimore  United States: Antarctic Treaty System.</p>",False,8.271804031154709,1990s,Gentoo,1.524608893304526,0.4053073494350576,2.087849297599866,1.1256441096348417
